player_team_season_id,player_id,team_id,season_id,team_code
70c0624586f208b240c0cd69846c94f9,8481543,19,20222023,STL
88ca367121b6de49b78461f121254463,8471276,6,20222023,BOS
74771070a384cd67508bb3d6cde9af1e,8479650,54,20172018,VGK
e1080ec531fadb5245f038483f031ae9,8481553,4,20212022,PHI
985ef890878247f3a4a577e7c4b35da1,8474031,24,20222023,ANA
ea0d10318dda999a7dbd98029df45201,8478011,30,20202021,MIN
fd8cd35c561cd4783d053422d1c70603,8481815,24,20212022,ANA
1210930e814d9e60865a278f80caccd5,8477476,21,20222023,COL
769993783d779797ef14762636d2f905,8478888,6,20202021,BOS
7fc169b1921e6e4e298461c53e3cf6c2,8482147,21,20222023,COL
2fed1e72cca357d150bb658083669561,8478415,6,20222023,BOS
97ad3d3a33093092bfd39217cf417804,8478866,24,20212022,ANA
255afcbee7972634e4ae9eb7cf79721f,8479423,5,20222023,PIT
c332b070b71f89b69d0750f71b1582d8,8480222,2,20222023,NYI
722b53580b2556bfa5851675d9d49fde,8471817,30,20222023,MIN
815134650a859017f25e81b28c52954e,8475625,15,20222023,WSH
27d136544178fb379362dd155a40b2f2,8476469,8,20222023,MTL
2951848a30909360f55c119ed4cd631b,8477903,6,20222023,BOS
c335b48525a2c99420d4b0ad675f7d14,8478432,53,20222023,ARI
5ceb9e830407b0640f77591301cc55f0,8481668,23,20222023,VAN
6beebcd8a2b578e3d918058f4de8de8a,8481059,19,20212022,STL
6ff9e0e3bee292a8c953189adf32ef68,8473548,54,20222023,VGK
efae783f368de673b3409ecf3b043010,8479193,5,20222023,PIT
7c22a0753ffb9e38f3e3330c8a208751,8483549,8,20222023,MTL
2af1b35db7de0a70ef927749952c67d6,8476945,52,20222023,WPG
e0ba912bb5f2f143d3412728e74c9263,8478476,52,20222023,WPG
7b646b71fefe8ac3cdc80ac6e19ddcd8,8475753,19,20222023,STL
506220577d64d4b416516fd839696128,8480060,28,20212022,SJS
c9d4e83eed75414fc1ed376a61113c6d,8478409,8,20222023,MTL
4df1b6cd9d1c6430c0e5518097fcf627,8480003,1,20222023,NJD
1f2fdee814a144f9fdbc9ba11d3f391d,8481532,26,20222023,LAK
a00c5eddf51b8cbf137a4c934e4971ac,8477073,21,20222023,COL
7b43840d7bd9653f112d4fb53b72f73e,8480843,24,20222023,ANA
829e8b9ba263c5d47c814daa585e61fc,8479369,29,20222023,CBJ
59dc5032ad9837b43a539c34afd8c01c,8480184,17,20222023,DET
f36110cccf71fbb47a5a4b23b6975af8,8474574,23,20222023,VAN
d7c1c474e32f62ecec824d0aeeb4046b,8479338,22,20222023,EDM
7ae2a43d1cf23454b4234811e5f31f50,8479536,52,20222023,WPG
06a40a47059a10a6657d875b515c55d7,8475179,5,20222023,PIT
39ac08848085d0b04db19b98cdb1486d,8475791,6,20222023,BOS
4036e683d76b64efe726b21f79cc7e37,8477446,18,20222023,NSH
041230ac09164a6eadee08fbcd848afb,8480879,9,20222023,OTT
f494d03b8535887121e3212bb7dac1cf,8481006,19,20222023,STL
fa0db2b987e1cea62680d54cf9df9c78,8476392,52,20222023,WPG
2f4f67bc609f64891123d0f411ba8450,8479972,30,20222023,MIN
c713d52e21b76b55c2501e44cd4030d5,8477343,6,20212022,BOS
dcc6286fb86bae672c65dd3d8ad2965d,8474141,3,20222023,NYR
5048bcbc5e734594c17eed2c60b95001,8478009,2,20222023,NYI
b5104572e21153d2bd5c802ba2e8b406,8480845,26,20222023,LAK
f171116409310534118345c8ce2298b2,8475455,52,20222023,WPG
db875a2ee07432f8163db2ceee4d2f9c,8475831,55,20222023,SEA
ccfaa58014ba1b2e6e000e1d339671c6,8479734,30,20192020,MIN
3a723448da982a774f28fad31b434e13,8481605,24,20222023,ANA
dfd67404467f4a8b0a039d0a50a7f5e7,8479353,54,20222023,VGK
b0797611b6c8546965e56a9ed6328f95,8475246,4,20212022,PHI
7a7734b81e32086f0cc2db29722b74bf,8473446,21,20222023,COL
41ca1fa400ef247ad53a760c645fb956,8479371,18,20222023,NSH
5c8e1f40390a0d8109141dd262d154e0,8481655,13,20212022,FLA
0f9357171ca7b32396fd3b4f573819ad,8476887,18,20222023,NSH
301dbc11849e96dbc123e0554a16d421,8477969,5,20222023,PIT
4de2a18bdd0561185b5fba760c8db5fb,8482451,29,20222023,CBJ
35ebda365d9ff626017e308fbae66c07,8478881,16,20222023,CHI
63ebb923fa2eca4e83a29127b7ba71fd,8474716,30,20222023,MIN
7657c293f4771eef2c5a0ff511ca9ca8,8480071,2,20222023,NYI
ea2a623ff31aa9dc8563b2f04a57850d,8477992,21,20222023,COL
e6ddc5b9e45a116f7bdb2639e55f5bf0,8480014,26,20222023,LAK
d8c2724eccdb41a73b323aeb773e72fc,8480025,16,20222023,CHI
ad01bdc472811ec6a1c9e0aa2c3961ce,8476941,6,20222023,BOS
5efbb22ce1b0564dd61290928dc89ce3,8479981,28,20222023,SJS
85228cb9a400405b0435dc53eaf444a0,8480193,29,20222023,CBJ
246f6a24b756aa06fd7b2d88ae3cd3a5,8476479,26,20222023,LAK
d7e33e2668987b4c40a1bbb05e2efc1b,8482516,19,20222023,STL
5889b178f0b1292a6474cac0960c3bd9,8480801,9,20222023,OTT
6b9789b21e7d02410448f3709c6584cf,8476948,21,20222023,COL
406a8304734e33cfbd3cfd854ffa5721,8480382,21,20222023,COL
a6447ae6d0941ffa586505e435fa4e2c,8473504,2,20222023,NYI
c9bb4acdd01a2e70046bb6be2330c244,8477845,15,20222023,WSH
7c6c4938fb254ad2810a53727da7c966,8479974,54,20212022,VGK
c18b708ef89460eaaeab4e2467499de3,8480822,28,20222023,SJS
a664f50ba4070840ea938731fed21862,8482133,28,20222023,SJS
52a0989def95c2245616722b1f5499b8,8477425,1,20222023,NJD
bf504e068bec59efe9cd10c46a7a59af,8471675,5,20222023,PIT
bfd863701bf7de16b568b847cf7988a3,8481701,28,20212022,SJS
26d74512a21313f796ef70555a01c985,8480145,52,20222023,WPG
2b22dce3be5a899196d4a13f327359f3,8476853,10,20222023,TOR
e61ffa3b4702763b70426ddcaa35bb24,8474034,14,20222023,TBL
303558663115f2b93fa56b7beb38c674,8475790,29,20222023,CBJ
15d796d6e627c148fcb2675c31dfec9a,8476822,25,20222023,DAL
203e1d7c4e910f0e0392d7e065f2cc2e,8478470,8,20222023,MTL
9556c3220e0684b8ac16d1f1b0c63ceb,8474189,21,20222023,COL
17667d5197b806a6fdca6cb0aeeceb60,8476441,8,20222023,MTL
3fbbaf44d1d8271f377021f144f78706,8473412,52,20192020,WPG
a3e3d24ff8a0e98ffd5b51a679cd22f5,8480727,54,20222023,VGK
b1eb11813096b3f5ff34c436d2f9cbb6,8482652,20,20222023,CGY
e72fe2d71157daade60cff1581b20f26,8475172,20,20222023,CGY
536bb02c9077bb9fa8f1102f9eaadc72,8478406,1,20222023,NJD
dbf17c61fa232d5109fd7cdad6b96332,8483565,29,20222023,CBJ
e71a5e6a362848dd5f5faab0f6b206bd,8479395,2,20222023,NYI
